Airfoil,CL,CD,CLMax,Vlo,Lift,Drag,Average Resistance,WingArea,ThrustNeeded
2032c-il- 3 Deg Alpha,0.9675,0.01371,1.5265,32.042677159098794,24.59661971830986,0.3485474484113986,0.9566150540452014,42.5,9.733476069544537
2032c-il- 3 Deg Alpha,0.9675,0.01371,1.5265,31.855837798641684,24.59661971830986,0.3485474484113986,0.9566150540452014,43.0,9.631419546108498
a18-il- 0 Deg Alpha,0.5885,0.00967,1.3349,34.06536676738713,17.108778185631873,0.28112469847928667,1.038949134766649,43.0,10.958860032312998
a18-il- 3 Deg Alpha,0.9123,0.01059,1.3349,34.265165353153,26.522240167802824,0.3078707918196119,0.8774259884635554,42.5,10.914041720098686
a18-il- 3 Deg Alpha,0.9123,0.01059,1.3349,34.06536676738713,26.522240167802817,0.3078707918196118,0.8774259884635556,43.0,10.797336886009905
a18sm-il- 0 Deg Alpha,0.4666,0.01052,1.3524,33.84424690005903,13.389391304347825,0.30187826086956515,1.1340904347826086,43.0,10.925638096077064
a18sm-il- 3 Deg Alpha,0.8235,0.00992,1.3524,34.24478447393492,23.63086956521739,0.2846608695652174,0.9120434782608696,42.0,10.936723226729004
a18sm-il- 3 Deg Alpha,0.8235,0.00992,1.3524,34.04274858398677,23.63086956521738,0.2846608695652173,0.9120434782608697,42.5,10.818785817923496
a18sm-il- 3 Deg Alpha,0.8235,0.00992,1.3524,33.84424690005903,23.630869565217388,0.28466086956521736,0.9120434782608695,43.0,10.703591139555325
ah6407-il- 0 Deg Alpha,0.6522,0.01093,1.5236,33.91910491215627,16.61235074822788,0.2784007876082961,1.0461537726437384,38.0,10.881063982824417
ah6407-il- 0 Deg Alpha,0.6522,0.01093,1.5236,33.69813119238961,16.61235074822788,0.2784007876082961,1.0461537726437384,38.5,10.753337876198694
ah6407-il- 0 Deg Alpha,0.6522,0.01093,1.5236,33.48142070538594,16.61235074822788,0.2784007876082961,1.0461537726437384,39.0,10.62888679794799
ah6407-il- 0 Deg Alpha,0.6522,0.01093,1.5236,33.268838107188216,16.612350748227872,0.278400787608296,1.0461537726437387,39.5,10.507586379906165
ah6407-il- 0 Deg Alpha,0.6522,0.01093,1.5236,33.06025399387867,16.61235074822788,0.2784007876082961,1.0461537726437384,40.0,10.389318472315384
ah6407-il- 0 Deg Alpha,0.6522,0.01093,1.5236,32.85554457054294,16.612350748227872,0.278400787608296,1.0461537726437387,40.5,10.27397075997376
ah6407-il- 0 Deg Alpha,0.6522,0.01093,1.5236,32.654591342506755,16.612350748227872,0.278400787608296,1.0461537726437387,41.0,10.161436406469736
ah6407-il- 0 Deg Alpha,0.6522,0.01093,1.5236,32.45728082709541,16.612350748227875,0.27840078760829606,1.0461537726437387,41.5,10.051613724134484
ah6407-il- 0 Deg Alpha,0.6522,0.01093,1.5236,32.263504284323226,16.61235074822788,0.2784007876082961,1.0461537726437384,42.0,9.944405867569115
ah6407-il- 0 Deg Alpha,0.6522,0.01093,1.5236,32.073157465061136,16.612350748227872,0.278400787608296,1.0461537726437387,42.5,9.839720548805289
ah6407-il- 0 Deg Alpha,0.6522,0.01093,1.5236,31.88614037535737,16.612350748227875,0.27840078760829606,1.0461537726437387,43.0,9.737469772338294
ah6407-il- 3 Deg Alpha,0.9657,0.01055,1.5236,34.37441528371136,24.597588343397216,0.2687217117353636,0.8767699448674193,37.0,10.977488539107037
ah6407-il- 3 Deg Alpha,0.9657,0.01055,1.5236,34.14448350391448,24.597588343397206,0.26872171173536347,0.8767699448674193,37.5,10.842812291183842
ah6407-il- 3 Deg Alpha,0.9657,0.01055,1.5236,33.91910491215627,24.597588343397213,0.2687217117353636,0.8767699448674193,38.0,10.711680155048098
ah6407-il- 3 Deg Alpha,0.9657,0.01055,1.5236,33.69813119238961,24.597588343397216,0.2687217117353636,0.8767699448674193,38.5,10.583954048422376
ah6407-il- 3 Deg Alpha,0.9657,0.01055,1.5236,33.48142070538594,24.597588343397213,0.2687217117353636,0.8767699448674193,39.0,10.459502970171672
ah6407-il- 3 Deg Alpha,0.9657,0.01055,1.5236,33.268838107188216,24.597588343397206,0.26872171173536347,0.8767699448674193,39.5,10.338202552129847
ah6407-il- 3 Deg Alpha,0.9657,0.01055,1.5236,33.06025399387867,24.597588343397216,0.2687217117353636,0.8767699448674193,40.0,10.219934644539066
ah6407-il- 3 Deg Alpha,0.9657,0.01055,1.5236,32.85554457054294,24.597588343397206,0.26872171173536347,0.8767699448674193,40.5,10.10458693219744
ah6407-il- 3 Deg Alpha,0.9657,0.01055,1.5236,32.654591342506755,24.597588343397206,0.26872171173536347,0.8767699448674193,41.0,9.992052578693416
ah6407-il- 3 Deg Alpha,0.9657,0.01055,1.5236,32.45728082709541,24.59758834339721,0.2687217117353635,0.8767699448674193,41.5,9.882229896358163
ah6407-il- 3 Deg Alpha,0.9657,0.01055,1.5236,32.263504284323226,24.597588343397216,0.2687217117353636,0.8767699448674193,42.0,9.775022039792796
ah6407-il- 3 Deg Alpha,0.9657,0.01055,1.5236,32.073157465061136,24.597588343397206,0.26872171173536347,0.8767699448674193,42.5,9.670336721028969
ah6407-il- 3 Deg Alpha,0.9657,0.01055,1.5236,31.88614037535737,24.59758834339721,0.2687217117353635,0.8767699448674193,43.0,9.568085944561973
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,33.73029054368611,17.095278361925843,0.441938240177089,1.2000326729385722,36.0,10.925753454548989
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,33.49846449386806,17.09527836192584,0.44193824017708894,1.2000326729385722,36.5,10.792524402746109
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,33.27135364138479,17.095278361925843,0.441938240177089,1.2000326729385722,37.0,10.662896136127086
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,33.04880028314222,17.095278361925843,0.441938240177089,1.2000326729385722,37.5,10.536724623284574
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,32.83065400290169,17.09527836192584,0.44193824017708894,1.2000326729385722,38.0,10.413873413411599
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,32.61677124402047,17.09527836192584,0.4419382401770889,1.2000326729385722,38.5,10.294213144054806
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,32.40701491241787,17.09527836192584,0.44193824017708894,1.2000326729385722,39.0,10.177621086732804
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,32.20125400727187,17.09527836192584,0.4419382401770889,1.2000326729385722,39.5,10.063980727064523
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,31.99936327718619,17.095278361925835,0.4419382401770888,1.2000326729385722,40.0,9.953181376387949
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,31.801222899777233,17.095278361925846,0.4419382401770891,1.2000326729385722,40.5,9.845117812147832
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,31.606718182818806,17.095278361925835,0.4419382401770888,1.2000326729385722,41.0,9.7396899445965
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,31.415739285251178,17.09527836192584,0.4419382401770889,1.2000326729385722,41.5,9.636802507588573
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,31.22818095651262,17.09527836192584,0.4419382401770889,1.2000326729385722,42.0,9.536364771461788
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,31.04394229278813,17.095278361925835,0.4419382401770888,1.2000326729385722,42.5,9.438290276185043
ah7476-il- 0 Deg Alpha,0.7164,0.01852,1.6263,30.862926508893032,17.095278361925835,0.4419382401770888,1.2000326729385722,43.0,9.342496583124037
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,34.45575613164343,27.339559490868837,0.2651152185943552,0.8183240287769784,34.5,10.966902235674805
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,34.20875827947043,27.33955949086883,0.26511521859435516,0.8183240287769786,35.0,10.821922547004839
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,33.96699724103097,27.33955949086883,0.26511521859435516,0.8183240287769786,35.5,10.68102679322698
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,33.73029054368611,27.33955949086884,0.2651152185943553,0.8183240287769785,36.0,10.544044810387394
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,33.49846449386806,27.339559490868837,0.2651152185943552,0.8183240287769784,36.5,10.410815758584514
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,33.27135364138479,27.33955949086884,0.2651152185943553,0.8183240287769785,37.0,10.281187491965492
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,33.04880028314222,27.33955949086884,0.2651152185943553,0.8183240287769785,37.5,10.155015979122979
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,32.83065400290169,27.339559490868837,0.2651152185943552,0.8183240287769784,38.0,10.032164769250004
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,32.61677124402047,27.33955949086883,0.26511521859435516,0.8183240287769786,38.5,9.912504499893213
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,32.40701491241787,27.339559490868837,0.2651152185943552,0.8183240287769784,39.0,9.79591244257121
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,32.20125400727187,27.33955949086883,0.26511521859435516,0.8183240287769786,39.5,9.68227208290293
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,31.99936327718619,27.339559490868826,0.26511521859435516,0.8183240287769786,40.0,9.571472732226354
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,31.801222899777233,27.339559490868844,0.2651152185943553,0.8183240287769784,40.5,9.463409167986237
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,31.606718182818806,27.339559490868826,0.26511521859435516,0.8183240287769786,41.0,9.357981300434908
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,31.415739285251178,27.33955949086883,0.26511521859435516,0.8183240287769786,41.5,9.255093863426978
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,31.22818095651262,27.33955949086883,0.26511521859435516,0.8183240287769786,42.0,9.154656127300193
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,31.04394229278813,27.339559490868826,0.26511521859435516,0.8183240287769786,42.5,9.056581632023448
ah7476-il- 3 Deg Alpha,1.1457,0.01111,1.6263,30.862926508893032,27.339559490868826,0.26511521859435516,0.8183240287769786,43.0,8.960787938962444
ah79100a-il- 0 Deg Alpha,0.4731,0.01138,1.3944,33.927661625681395,13.166999999999998,0.31672048192771074,1.1533804819277107,41.5,10.993253389336845
ah79100a-il- 0 Deg Alpha,0.4731,0.01138,1.3944,33.72510661162487,13.167000000000002,0.31672048192771085,1.153380481927711,42.0,10.87611204520102
ah79100a-il- 0 Deg Alpha,0.4731,0.01138,1.3944,33.52613669452517,13.166999999999998,0.31672048192771074,1.1533804819277107,42.5,10.761726967986041
ah79100a-il- 0 Deg Alpha,0.4731,0.01138,1.3944,33.330647350501245,13.166999999999998,0.31672048192771074,1.1533804819277107,43.0,10.650002008845826
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,34.13391070852128,22.35968674698794,0.28582771084337333,0.9386339759036145,41.0,10.898505333403104
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,33.927661625681395,22.359686746987947,0.28582771084337344,0.9386339759036145,41.5,10.77850688331275
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,33.72510661162487,22.359686746987954,0.2858277108433735,0.9386339759036144,42.0,10.661365539176925
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,33.52613669452517,22.359686746987947,0.28582771084337344,0.9386339759036145,42.5,10.546980461961946
ah79100a-il- 3 Deg Alpha,0.8034,0.01027,1.3944,33.330647350501245,22.359686746987947,0.28582771084337344,0.9386339759036145,43.0,10.43525550282173
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,34.04585850484322,20.674436689201535,0.30183212132285764,0.988343387538827,35.0,10.896895839085184
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,33.80524871598591,20.674436689201535,0.3018321213228577,0.988343387538827,35.5,10.757338762302842
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,33.569669199795506,20.67443668920153,0.3018321213228576,0.988343387538827,36.0,10.621658270986675
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,33.33894708982116,20.674436689201528,0.3018321213228575,0.988343387538827,36.5,10.4896950534052
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,33.112917723733354,20.674436689201535,0.30183212132285764,0.988343387538827,37.0,10.36129840927187
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,32.891424149409396,20.67443668920154,0.30183212132285775,0.9883433875388269,37.5,10.23632567564876
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,32.67431666688249,20.674436689201528,0.3018321213228575,0.988343387538827,38.0,10.11464169817363
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,32.46145240311688,20.674436689201535,0.30183212132285764,0.988343387538827,38.5,9.99611834349006
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,32.252694916864506,20.674436689201535,0.30183212132285764,0.988343387538827,39.0,9.880634049182994
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,32.04791383112036,20.67443668920153,0.3018321213228576,0.988343387538827,39.5,9.76807340789636
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,31.846984490926758,20.674436689201535,0.3018321213228577,0.988343387538827,40.0,9.65832678264189
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,31.649787644486114,20.674436689201535,0.3018321213228577,0.988343387538827,40.5,9.55128995060358
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,31.45620914572882,20.67443668920153,0.3018321213228576,0.988343387538827,41.0,9.44686377300523
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,31.266139676650766,20.67443668920153,0.3018321213228576,0.988343387538827,41.5,9.344953888842984
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,31.079474487886227,20.674436689201535,0.3018321213228577,0.988343387538827,42.0,9.245470430494125
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,30.896113156117288,20.674436689201528,0.3018321213228575,0.988343387538827,42.5,9.148327759400534
ah79100b-il- 0 Deg Alpha,0.8747,0.01277,1.6419,30.715959357043726,20.674436689201535,0.30183212132285764,0.988343387538827,43.0,9.053444220192839
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,34.291680170084085,28.360874109263644,0.3207409464644618,0.8535234642791889,34.5,10.905678125268249
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,34.04585850484322,28.360874109263655,0.3207409464644619,0.8535234642791889,35.0,10.762075915825546
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,33.80524871598591,28.36087410926366,0.32074094646446194,0.8535234642791888,35.5,10.622518839043204
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,33.569669199795506,28.36087410926365,0.32074094646446183,0.8535234642791888,36.0,10.486838347727037
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,33.33894708982116,28.360874109263644,0.3207409464644618,0.8535234642791889,36.5,10.354875130145562
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,33.112917723733354,28.360874109263655,0.3207409464644619,0.8535234642791889,37.0,10.226478486012232
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,32.891424149409396,28.360874109263662,0.320740946464462,0.8535234642791887,37.5,10.101505752389123
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,32.67431666688249,28.360874109263644,0.3207409464644618,0.8535234642791889,38.0,9.979821774913992
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,32.46145240311688,28.360874109263655,0.3207409464644619,0.8535234642791889,38.5,9.861298420230423
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,32.252694916864506,28.360874109263655,0.3207409464644619,0.8535234642791889,39.0,9.745814125923356
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,32.04791383112036,28.36087410926365,0.32074094646446183,0.8535234642791888,39.5,9.633253484636722
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,31.846984490926758,28.36087410926366,0.32074094646446194,0.8535234642791888,40.0,9.523506859382252
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,31.649787644486114,28.36087410926366,0.32074094646446194,0.8535234642791888,40.5,9.416470027343943
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,31.45620914572882,28.36087410926365,0.32074094646446183,0.8535234642791888,41.0,9.312043849745592
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,31.266139676650766,28.36087410926365,0.32074094646446183,0.8535234642791888,41.5,9.210133965583346
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,31.079474487886227,28.36087410926366,0.32074094646446194,0.8535234642791888,42.0,9.110650507234487
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,30.896113156117288,28.360874109263644,0.3207409464644618,0.8535234642791889,42.5,9.013507836140896
ah79100b-il- 3 Deg Alpha,1.1999,0.01357,1.6419,30.715959357043726,28.360874109263655,0.3207409464644619,0.8535234642791889,43.0,8.918624296933201
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,34.223642537084885,21.189361797752806,0.30934966292134825,0.985562426966292,35.5,10.99786798615795
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,33.98514734898864,21.18936179775282,0.30934966292134847,0.985562426966292,36.0,10.858808186724731
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,33.75156968525057,21.189361797752795,0.30934966292134813,0.9855624269662923,36.5,10.723558244810235
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,33.52274284558248,21.18936179775281,0.3093496629213483,0.9855624269662921,37.0,10.591963706731262
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,33.298507935329035,21.18936179775281,0.30934966292134836,0.9855624269662921,37.5,10.463878356334394
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,33.07871340174781,21.189361797752795,0.30934966292134813,0.9855624269662923,38.0,10.339163673053235
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,32.86321460352158,21.189361797752802,0.3093496629213482,0.9855624269662921,38.5,10.217688332194962
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,32.651873410724406,21.189361797752806,0.30934966292134825,0.985562426966292,39.0,10.099327743666391
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,32.44455783272809,21.189361797752806,0.30934966292134825,0.985562426966292,39.5,9.983963625733477
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,32.24114167177121,21.189361797752802,0.3093496629213482,0.9855624269662921,40.0,9.871483610748887
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,32.041504200125175,21.18936179775281,0.30934966292134836,0.9855624269662921,40.5,9.761780880084904
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,31.84552985898085,21.1893617977528,0.30934966292134813,0.9855624269662923,41.0,9.654753825778581
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,31.653107977349652,21.189361797752802,0.3093496629213482,0.9855624269662921,41.5,9.550305736636263
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,31.464132509425518,21.189361797752806,0.30934966292134825,0.985562426966292,42.0,9.448344506759241
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,31.278501788991967,21.189361797752806,0.30934966292134825,0.985562426966292,42.5,9.34878236464403
ah79100c-il- 0 Deg Alpha,0.8747,0.01277,1.602,31.096118299582056,21.189361797752806,0.30934966292134825,0.985562426966292,43.0,9.25153562118266
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,34.223642537084885,27.940791011235948,0.3466557303370786,0.8878399101123597,35.5,10.900145469304018
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,33.98514734898864,27.94079101123597,0.3466557303370788,0.8878399101123595,36.0,10.7610856698708
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,33.75156968525057,27.940791011235937,0.3466557303370784,0.8878399101123596,36.5,10.625835727956304
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,33.52274284558248,27.94079101123595,0.34665573033707864,0.8878399101123596,37.0,10.49424118987733
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,33.298507935329035,27.940791011235955,0.3466557303370787,0.8878399101123595,37.5,10.366155839480463
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,33.07871340174781,27.940791011235937,0.3466557303370784,0.8878399101123596,38.0,10.241441156199304
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,32.86321460352158,27.940791011235945,0.3466557303370785,0.8878399101123596,38.5,10.11996581534103
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,32.651873410724406,27.940791011235948,0.3466557303370786,0.8878399101123597,39.0,10.00160522681246
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,32.44455783272809,27.940791011235948,0.3466557303370786,0.8878399101123597,39.5,9.886241108879545
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,32.24114167177121,27.940791011235945,0.3466557303370785,0.8878399101123596,40.0,9.773761093894956
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,32.041504200125175,27.940791011235955,0.3466557303370787,0.8878399101123595,40.5,9.664058363230973
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,31.84552985898085,27.94079101123594,0.34665573033707847,0.8878399101123597,41.0,9.55703130892465
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,31.653107977349652,27.940791011235945,0.3466557303370785,0.8878399101123596,41.5,9.452583219782332
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,31.464132509425518,27.940791011235948,0.3466557303370786,0.8878399101123597,42.0,9.35062198990531
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,31.278501788991967,27.940791011235948,0.3466557303370786,0.8878399101123597,42.5,9.2510598477901
ah79100c-il- 3 Deg Alpha,1.1534,0.01431,1.602,31.096118299582056,27.940791011235948,0.3466557303370786,0.8878399101123597,43.0,9.153813104328728
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,33.55616052928897,10.428223138819389,0.4266806951112312,1.3181162323348434,40.0,10.943679648671118
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,33.34838044772687,10.428223138819389,0.4266806951112312,1.3181162323348434,40.5,10.824845532420055
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,33.14441290470347,10.42822313881939,0.4266806951112313,1.3181162323348437,41.0,10.708909809248283
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,32.94414271529459,10.428223138819392,0.42668069511123136,1.3181162323348437,41.5,10.595767717960172
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,32.7474595084058,10.428223138819392,0.42668069511123136,1.3181162323348437,42.0,10.485319485988441
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,32.5542574711625,10.428223138819389,0.42668069511123113,1.3181162323348434,42.5,10.377470035945455
ah80140-il- 0 Deg Alpha,0.3974,0.01626,1.4789,32.3644351096954,10.428223138819389,0.42668069511123113,1.3181162323348434,43.0,10.272128712647657
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,33.76787342149393,18.402901075123395,0.5017303130705252,1.2336722915680571,39.5,10.981078282794666
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,33.55616052928897,18.4029010751234,0.5017303130705253,1.2336722915680574,40.0,10.859235707904332
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,33.34838044772687,18.4029010751234,0.5017303130705253,1.2336722915680574,40.5,10.740401591653269
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,33.14441290470347,18.402901075123403,0.5017303130705254,1.2336722915680574,41.0,10.624465868481497
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,32.94414271529459,18.402901075123403,0.5017303130705254,1.2336722915680574,41.5,10.511323777193384
ah80140-il- 3 Deg Alpha,0.7013,0.01912,1.4789,32.7474595084058,18.402901075123403,0.5017303130705254,1.2336722915680574,42.0,10.400875545221654
